省份,城市,年份,价格,趋势,,,,,,,
重庆,重庆,2012,6497,0.23% ↑,,,,,,,
重庆,重庆,2013,6840,—,,,,,,,
重庆,重庆,2014,6664,0.22% ↓,,,,,,,
重庆,重庆,2015,6238,1.00% ↓,,,,,,,
重庆,重庆,2016,7433,5.06% ↑,,,,,,,
重庆,重庆,2017,9845,0.70% ↑,,,,,,,
重庆,重庆,2018,11983,1.74% ↓,,,,,,,
重庆,重庆,2019,11106,2.52% ↓,,,,,,,
重庆,重庆,2020,11207,0.28% ↓,,,,,,,
重庆,重庆,2021,12499,0.17% ↓,,,,,,,
重庆,重庆,2022,11767,0.49% ↓,,,,,,,
重庆,重庆,2023,10156,0.92% ↓,,,,,,,
重庆,重庆,2024,9993,0.52% ↓,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,更多数据请关注淘宝店【宝藏数据屋】,,,,,,,,,
,,bzsjw.taobao.com,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
